h1,h2,h3,h4,h5,h6,img_filename
0.759014368057251,-0.09621159732341766,-0.2991146445274353,-0.50218266248703,0.06458070874214172,-0.6095802187919617,heart_452.png
0.904265820980072,-0.015104498714208603,-0.059811852872371674,-0.5289772748947144,-0.09093444049358368,-0.3690667748451233,heart_774.png
1.0221514701843262,-0.13702288269996643,-0.3367553949356079,-0.6686654686927795,-0.12096129357814789,-0.2711072564125061,heart_800.png
0.7945823073387146,-0.09131132066249847,0.014373108744621277,-0.4431397616863251,0.11561466753482819,-0.45993849635124207,heart_199.png
0.7359845638275146,-0.2058163285255432,-0.15160785615444183,-0.2618193030357361,-0.07586430013179779,-0.5905834436416626,heart_727.png
0.6297782063484192,-0.0739547461271286,-0.02753804624080658,-0.5596065521240234,0.09652823209762573,-0.569787323474884,heart_881.png
0.8948242664337158,-0.08842280507087708,-0.21074865758419037,-0.2012292593717575,-0.030170101672410965,-0.4972560703754425,heart_277.png
1.01893150806427,-0.1612435281276703,-0.3233463168144226,-0.6092179417610168,0.07536043226718903,-0.36217445135116577,heart_442.png
0.7364879250526428,-0.035351093858480453,-0.23908670246601105,-0.6972997188568115,0.1467665433883667,-0.532467246055603,heart_503.png
0.8147521615028381,0.17521117627620697,-0.4645503759384155,-0.8653332591056824,0.1552843302488327,-0.4418598711490631,heart_829.png
0.9096312522888184,-0.20641367137432098,-0.23483221232891083,-0.6608906984329224,0.012113284319639206,-0.3412058651447296,heart_845.png
0.9761366248130798,-0.18337635695934296,-0.3493978977203369,-0.785653829574585,-0.058742765337228775,-0.35329508781433105,heart_556.png
0.8610970377922058,-0.057216595858335495,-0.35246366262435913,-0.6980034112930298,0.013293828815221786,-0.4479939937591553,heart_505.png
0.6801568865776062,-0.08866001665592194,-0.0037856101989746094,-0.2778075337409973,-0.03960252180695534,-0.5513541102409363,heart_801.png
0.6697967648506165,-0.016795095056295395,-0.16666637361049652,-0.4886109530925751,-0.09875479340553284,-0.7066587805747986,heart_507.png
0.835885763168335,0.07262609899044037,-0.293354332447052,-0.5875264406204224,0.028565671294927597,-0.5073643922805786,heart_822.png
0.7035107016563416,-0.11191566288471222,0.012929730117321014,-0.5409942269325256,-0.15546995401382446,-0.5442224740982056,heart_498.png
0.8085936903953552,-0.0024271495640277863,-0.23343969881534576,-0.4485494792461395,-0.15761743485927582,-0.514240026473999,heart_647.png
0.6837962865829468,-0.12316195666790009,-0.08720986545085907,-0.2442072033882141,0.07227304577827454,-0.5666146874427795,heart_125.png
0.7964352369308472,-0.004653658717870712,-0.28709113597869873,-0.4520343840122223,0.10448966920375824,-0.5620582103729248,heart_958.png
0.8341460227966309,0.013616714626550674,-0.22660203278064728,-0.5430048108100891,0.03539666905999184,-0.483338862657547,heart_103.png
0.7019330859184265,0.023578647524118423,-0.11039744317531586,-0.2654520571231842,0.09743666648864746,-0.6425618529319763,heart_878.png
1.0647000074386597,-0.2333548665046692,-0.4183695316314697,-0.6522782444953918,0.051342856138944626,-0.35595783591270447,heart_367.png
1.0658551454544067,-0.3892100751399994,-0.2833445072174072,-0.600519061088562,-0.06281736493110657,-0.3024615943431854,heart_61.png
0.9383131861686707,-0.2800326347351074,-0.34336674213409424,-0.6891638040542603,-0.0005157776176929474,-0.39939188957214355,heart_465.png
0.7150593400001526,0.06669381260871887,-0.24010218679904938,-0.3989325165748596,0.12402297556400299,-0.5591663718223572,heart_1063.png
0.7825552225112915,-0.061037447303533554,-0.09145565330982208,-0.3229987323284149,0.18707174062728882,-0.5161663889884949,heart_999.png
0.7729103565216064,-0.14835885167121887,-0.25429767370224,-0.37856271862983704,0.04467218741774559,-0.5256920456886292,heart_872.png
0.6926624774932861,0.12513446807861328,-0.027626343071460724,-0.5158250331878662,0.1218283623456955,-0.5152879357337952,heart_852.png
0.8825165629386902,-0.1445530652999878,-0.19034259021282196,-0.3011624813079834,0.11112914979457855,-0.3719991147518158,heart_184.png
1.02703857421875,-0.22587431967258453,-0.2872878909111023,-0.6654257774353027,-0.12347874045372009,-0.28348249197006226,heart_1078.png
0.8929587006568909,-0.012730788439512253,-0.5268241167068481,-0.7233943939208984,0.1651289463043213,-0.3665502965450287,heart_921.png
0.7750454545021057,0.033868882805109024,-0.11111952364444733,-0.5584326982498169,0.06615395843982697,-0.5272248387336731,heart_389.png
1.0423227548599243,-0.21628408133983612,-0.3819912075996399,-0.6022825241088867,-0.0038866735994815826,-0.3140259385108948,heart_695.png
0.7338912487030029,-0.005510237067937851,-0.17843855917453766,-0.31004416942596436,-0.0491497702896595,-0.514356791973114,heart_926.png
0.8025042414665222,-0.2295345962047577,-0.003932595252990723,-0.3931719958782196,0.11984765529632568,-0.5456473231315613,heart_662.png
0.7950917482376099,-0.26029911637306213,-0.26074302196502686,-0.45426493883132935,-0.1267746537923813,-0.5311239361763,heart_149.png
0.7965580821037292,-0.04379328712821007,-0.29888832569122314,-0.30336084961891174,-0.055919233709573746,-0.54967200756073,heart_971.png
0.7068091630935669,-0.02967711165547371,-0.2860839366912842,-0.42447614669799805,0.20117366313934326,-0.6172985434532166,heart_582.png
0.7741217017173767,-0.02741735801100731,-0.19440285861492157,-0.5673414468765259,0.16283759474754333,-0.49798092246055603,heart_306.png
0.7722855806350708,-0.15697160363197327,-0.202127605676651,-0.34415560960769653,-0.12954171001911163,-0.4804880619049072,heart_1015.png
1.0248318910598755,-0.16553881764411926,-0.3989580273628235,-0.6264848709106445,0.005327995866537094,-0.343531996011734,heart_177.png
0.9486867189407349,-0.006672646850347519,-0.3677176833152771,-0.6095857620239258,0.05730864033102989,-0.4313739240169525,heart_164.png
0.6790687441825867,-0.07966986298561096,-0.2032935619354248,-0.4979844391345978,-0.021286863833665848,-0.664000391960144,heart_82.png
0.9498425126075745,-0.03458574786782265,-0.29085516929626465,-0.4872264862060547,0.05044164881110191,-0.38222572207450867,heart_1179.png
0.8016607761383057,-0.03766585513949394,-0.1843927949666977,-0.4703894555568695,0.19748350977897644,-0.44269147515296936,heart_1081.png
0.8174742460250854,-0.18411827087402344,-0.22578094899654388,-0.44657453894615173,-0.0806010365486145,-0.4800887405872345,heart_792.png
0.8806536793708801,-0.002939041703939438,-0.1309734731912613,-0.16397809982299805,0.19885818660259247,-0.46949073672294617,heart_899.png
0.735389232635498,-0.17010554671287537,-0.22678159177303314,-0.5342299938201904,-0.16224926710128784,-0.5645399689674377,heart_632.png
0.9141347408294678,-0.035852398723363876,-0.11290773749351501,-0.5212578177452087,0.01709308847784996,-0.32680004835128784,heart_1144.png
0.9603094458580017,-0.22211378812789917,-0.18652833998203278,-0.5259333252906799,-0.01542215421795845,-0.4017760157585144,heart_941.png
0.8433956503868103,-0.18856212496757507,-0.15145745873451233,-0.417781800031662,0.1916934996843338,-0.4936433732509613,heart_807.png
0.8165866732597351,-0.1010214239358902,-0.28060585260391235,-0.19122490286827087,0.16459333896636963,-0.4221767783164978,heart_8.png
0.8384528756141663,0.20772558450698853,-0.24379228055477142,-0.6923471689224243,-0.16019585728645325,-0.47659939527511597,heart_45.png
0.6369503736495972,-0.06223033741116524,0.061222583055496216,-0.2623600661754608,0.013725105673074722,-0.564264178276062,heart_513.png
0.9219564199447632,0.022388260811567307,-0.27425217628479004,-0.5246530175209045,0.0021950267255306244,-0.4292331337928772,heart_779.png
0.8363977074623108,0.10667093098163605,-0.14006061851978302,-0.540685772895813,0.05184927210211754,-0.3655918538570404,heart_140.png
0.6678145527839661,-0.00025120750069618225,-0.24157212674617767,-0.6443953514099121,0.12511564791202545,-0.5133172869682312,heart_693.png
0.819040834903717,-0.23094457387924194,-0.4598703980445862,-0.6051020622253418,0.16705751419067383,-0.4821527302265167,heart_440.png
0.8257068395614624,-0.05285460874438286,-0.13455717265605927,-0.5530495643615723,-0.0801301896572113,-0.2920610010623932,heart_1053.png
0.8125596642494202,-0.2701520323753357,-0.03799652308225632,-0.26848310232162476,0.171968013048172,-0.5161520838737488,heart_1059.png
0.8526334762573242,0.1531541347503662,-0.3461201786994934,-0.6512843370437622,0.11714582145214081,-0.3855848014354706,heart_524.png
0.7921708822250366,0.039051227271556854,-0.2078041136264801,-0.37626683712005615,0.12837404012680054,-0.4978753626346588,heart_94.png
0.7107942700386047,-0.3401712477207184,-0.1551017016172409,-0.48620590567588806,-0.005583334714174271,-0.5899564027786255,heart_1045.png
0.9744618535041809,-0.41040411591529846,-0.29172569513320923,-0.6146253943443298,-0.11813512444496155,-0.28204911947250366,heart_11.png
0.8052124381065369,-0.12298789620399475,-0.22902996838092804,-0.683186948299408,0.08920334279537201,-0.45340266823768616,heart_309.png
0.9156243205070496,0.025731053203344345,-0.2129933089017868,-0.5527712106704712,-0.05352160707116127,-0.3967338502407074,heart_208.png
0.8445079922676086,-0.1482207030057907,-0.20490209758281708,-0.2733812630176544,-0.12798550724983215,-0.4440627098083496,heart_867.png
0.816714346408844,-0.09056168794631958,-0.19550146162509918,-0.5216919779777527,0.21006590127944946,-0.367710143327713,heart_615.png
0.9008237719535828,-0.04019691422581673,-0.09560982882976532,-0.3975093364715576,-0.17620322108268738,-0.2763759195804596,heart_606.png
0.7732821106910706,-0.19777649641036987,-0.23859788477420807,-0.5376559495925903,0.08877365291118622,-0.5635553002357483,heart_1061.png
0.9801977276802063,-0.181234210729599,-0.2634108066558838,-0.579169750213623,0.015488710254430771,-0.3094038665294647,heart_937.png
0.9148487448692322,-0.3403288722038269,-0.3276715874671936,-0.5395464301109314,-0.10110917687416077,-0.47994452714920044,heart_257.png
0.8734334111213684,-0.029574166983366013,-0.27634280920028687,-0.634506344795227,-0.13252215087413788,-0.3988371789455414,heart_596.png
0.8955439329147339,0.3214692771434784,0.05569135397672653,-0.37373635172843933,0.12465623021125793,-0.2310473769903183,heart_751.png
0.9650819897651672,-0.22775110602378845,-0.27976053953170776,-0.6178765296936035,-0.08498546481132507,-0.3577762544155121,heart_948.png
0.7125074863433838,-0.18495233356952667,-0.299558162689209,-0.575576901435852,0.09673373401165009,-0.5984818339347839,heart_599.png
0.6980659365653992,-0.26502642035484314,-0.08089113235473633,-0.36567920446395874,0.060369398444890976,-0.5931116938591003,heart_210.png
0.9461880326271057,-0.09785719215869904,-0.25349628925323486,-0.7092591524124146,0.003774147480726242,-0.2979099452495575,heart_1034.png
0.8323183059692383,-0.1454451084136963,-0.13969846069812775,-0.5590289831161499,0.003050919622182846,-0.4091823697090149,heart_848.png
0.525959849357605,-0.014491196721792221,-0.07732002437114716,-0.4482649564743042,0.054014336317777634,-0.7262454628944397,heart_1031.png
0.8826414942741394,-0.057546328753232956,-0.22500453889369965,-0.5189290642738342,0.13987129926681519,-0.3609204888343811,heart_403.png
0.8346454501152039,0.05515209212899208,-0.28838014602661133,-0.3634888231754303,0.03213651105761528,-0.49047622084617615,heart_462.png
0.8967868089675903,-0.1743512600660324,-0.20530758798122406,-0.5537079572677612,-0.10516595840454102,-0.3898521363735199,heart_411.png
0.967610239982605,-0.09103865921497345,-0.2835726737976074,-0.5418975353240967,0.09800422191619873,-0.39639008045196533,heart_269.png
0.7969544529914856,-0.006672229617834091,-0.2811031937599182,-0.601286768913269,0.10220938920974731,-0.5428267121315002,heart_320.png
0.6966246366500854,-0.2860701084136963,-0.3398638367652893,-0.5265050530433655,0.1395818144083023,-0.5088021159172058,heart_871.png
0.8770316243171692,-0.12930087745189667,-0.12558917701244354,-0.6423987150192261,0.29196709394454956,-0.3467358648777008,heart_1178.png
0.7061916589736938,-0.06490808725357056,-0.1908864676952362,-0.2202320694923401,-0.16952233016490936,-0.585457444190979,heart_815.png
0.7511942386627197,0.00369938462972641,-0.00840747356414795,-0.5682272911071777,0.03607847914099693,-0.43770694732666016,heart_163.png
0.6391775012016296,0.03232816234230995,0.03420448303222656,-0.6014875173568726,-0.26350247859954834,-0.5888918042182922,heart_133.png
0.9089993238449097,-0.19956016540527344,-0.17256282269954681,-0.694741427898407,-0.04890555515885353,-0.32603439688682556,heart_52.png
0.8492683172225952,0.16166111826896667,-0.23543046414852142,-0.541445255279541,0.09122127294540405,-0.43556779623031616,heart_1027.png
0.7359052896499634,-0.15114209055900574,-0.1829812377691269,-0.3937721848487854,-0.0423300676047802,-0.5153537392616272,heart_1104.png
0.8802689909934998,0.08144672214984894,-0.08653417229652405,-0.4188862144947052,0.2113969624042511,-0.48800191283226013,heart_488.png
0.9547852277755737,-0.06575168669223785,-0.32053637504577637,-0.5808506608009338,0.11421182751655579,-0.35757210850715637,heart_636.png
0.6569651961326599,-0.021581973880529404,-0.004865318536758423,-0.4152282476425171,0.1777096390724182,-0.5645061135292053,heart_1175.png
0.8642562627792358,-0.15178319811820984,-0.3566436767578125,-0.5516811609268188,-0.17016799747943878,-0.4533073902130127,heart_573.png
0.7233690619468689,0.03505176678299904,-0.1180526614189148,-0.4039458930492401,0.032042961567640305,-0.5158679485321045,heart_284.png
0.7407429218292236,-0.011757347732782364,-0.17225022614002228,-0.38198819756507874,0.09190690517425537,-0.565765917301178,heart_597.png
0.7324234247207642,-0.3825719654560089,-0.14808782935142517,-0.6550859212875366,0.05772436782717705,-0.5732523798942566,heart_176.png
0.7281348705291748,0.021224740892648697,-0.31455057859420776,-0.7673568725585938,-0.02221490815281868,-0.5366588234901428,heart_955.png
0.9966148734092712,-0.2011517882347107,-0.25365114212036133,-0.5887917280197144,-0.039249736815690994,-0.4001426100730896,heart_348.png
0.8252484202384949,0.053314048796892166,-0.11450457572937012,-0.6933046579360962,-0.033356938511133194,-0.41427403688430786,heart_759.png
0.971878707408905,-0.18013408780097961,-0.2417091578245163,-0.5299206376075745,-0.11545582115650177,-0.4736641049385071,heart_93.png
0.9567572474479675,-0.16672484576702118,-0.32747161388397217,-0.5385814309120178,-0.07084518671035767,-0.3451121747493744,heart_259.png
0.9516134858131409,-0.08319777250289917,-0.3141781687736511,-0.5592165589332581,-0.14892789721488953,-0.30518409609794617,heart_628.png
0.8393287062644958,-0.11493214964866638,-0.11147025227546692,-0.2557636499404907,0.08003547787666321,-0.4702394902706146,heart_415.png
0.7460338473320007,-0.007574092596769333,-0.1787770539522171,-0.6071828603744507,0.01876479759812355,-0.5631815791130066,heart_241.png
0.6372592449188232,-0.29352959990501404,-0.04347410798072815,-0.6851695775985718,-0.018835876137018204,-0.6664096713066101,heart_489.png
0.9064128398895264,-0.18788942694664001,-0.14058361947536469,-0.4653848707675934,0.23163890838623047,-0.48708248138427734,heart_739.png
0.9347249865531921,-0.05470946803689003,-0.17309750616550446,-0.5727754831314087,-0.05599698796868324,-0.2769930064678192,heart_499.png
0.8377904295921326,-0.1770094335079193,-0.2488083690404892,-0.5771143436431885,-0.05381589010357857,-0.5091225504875183,heart_843.png
0.8186783790588379,-0.2557978332042694,-0.17316092550754547,-0.6957426071166992,0.1552576720714569,-0.4396466314792633,heart_204.png
0.6634294986724854,-0.002427961677312851,-0.10843080282211304,-0.4132145345211029,0.1743801236152649,-0.6107778549194336,heart_675.png
0.6762436628341675,0.17304041981697083,-0.08449210226535797,-0.4715515673160553,0.05354754254221916,-0.6038855910301208,heart_263.png
0.7728055119514465,0.049929697066545486,-0.28897160291671753,-0.4146560728549957,0.06182767078280449,-0.5200517773628235,heart_570.png
0.7307494878768921,-0.010616686195135117,-0.20714230835437775,-0.5171577334403992,0.11162298917770386,-0.5329592227935791,heart_410.png
0.9133741855621338,-0.24390655755996704,-0.2815861105918884,-0.6180704832077026,-0.24651941657066345,-0.3194544017314911,heart_1033.png
0.873745858669281,-0.3315645456314087,-0.19693106412887573,-0.39784005284309387,-0.005921531468629837,-0.5645039081573486,heart_560.png
0.6920818090438843,-0.08243760466575623,-0.21282859146595,-0.5515732169151306,-0.006441492587327957,-0.6190451979637146,heart_341.png
0.7925341129302979,-0.009395208209753036,-0.15837210416793823,-0.5451437830924988,0.030345585197210312,-0.5431844592094421,heart_626.png
0.7876264452934265,-0.1087942123413086,-0.16971032321453094,-0.6161307096481323,0.13515667617321014,-0.3773171007633209,heart_587.png
0.8455061316490173,0.005545917898416519,-0.08738290518522263,-0.5865389108657837,-0.1277359127998352,-0.4021114408969879,heart_1194.png
0.9753525853157043,-0.17530220746994019,-0.23011727631092072,-0.5795412063598633,0.02724381908774376,-0.30766502022743225,heart_374.png
0.9084749817848206,0.025609929114580154,-0.09221446514129639,-0.4672485589981079,0.22373610734939575,-0.34256991744041443,heart_419.png
0.9193006753921509,-0.043516453355550766,-0.35028332471847534,-0.5426218509674072,-0.05978097394108772,-0.40012475848197937,heart_105.png
0.7631188035011292,0.058967191725969315,-0.37870877981185913,-0.45654094219207764,-0.0390680767595768,-0.5644645690917969,heart_308.png
0.8949070572853088,0.10051582753658295,-0.18676213920116425,-0.5198416709899902,0.12179169058799744,-0.4053904712200165,heart_33.png
0.984394371509552,-0.08083923161029816,-0.1631087362766266,-0.5256435871124268,-0.026255715638399124,-0.31097111105918884,heart_44.png
0.8294731974601746,-0.0416896753013134,-0.21268831193447113,-0.21864217519760132,-0.18040388822555542,-0.49165692925453186,heart_296.png
0.8921555876731873,-0.13098739087581635,-0.1760340929031372,-0.3108624517917633,-0.19283175468444824,-0.3936019837856293,heart_334.png
0.7201440334320068,-0.08848337829113007,-0.3518199920654297,-0.5695382356643677,0.05624346807599068,-0.6307344436645508,heart_167.png
0.8644838333129883,-0.04213602840900421,-0.1890689581632614,-0.5889836549758911,-0.029124919325113297,-0.4450404942035675,heart_793.png
0.980920672416687,-0.14434629678726196,-0.32340848445892334,-0.42359426617622375,-0.1671886146068573,-0.3020469844341278,heart_634.png
0.8995304703712463,-0.19847902655601501,-0.14335288107395172,-0.5863412618637085,-0.15822413563728333,-0.4213278889656067,heart_837.png
0.7221387028694153,0.00521063432097435,-0.26951050758361816,-0.576766312122345,-0.1299225091934204,-0.5772274136543274,heart_17.png
0.7340609431266785,-0.1088905781507492,-0.06855665147304535,-0.4628578722476959,-0.12239037454128265,-0.5072947144508362,heart_835.png
0.9408836960792542,-0.11158423125743866,0.03216978907585144,-0.50420743227005,0.044019442051649094,-0.36247238516807556,heart_256.png
0.8161777853965759,0.02567741647362709,-0.3163810968399048,-0.4943556785583496,0.074618399143219,-0.45318636298179626,heart_51.png
0.768329918384552,0.0670759379863739,-0.2648928165435791,-0.5936715602874756,0.0641150176525116,-0.5107665657997131,heart_919.png
1.0839556455612183,-0.2967764139175415,-0.2517279386520386,-0.5731838941574097,-0.15826758742332458,-0.31964215636253357,heart_450.png
0.8538426756858826,-0.06136045977473259,-0.3476252555847168,-0.6473706364631653,-0.0418241061270237,-0.42386171221733093,heart_990.png
0.9415378570556641,-0.09490658342838287,-0.174909308552742,-0.39875528216362,-0.1297256350517273,-0.35019245743751526,heart_197.png
0.7950829267501831,-0.17779526114463806,-0.18686223030090332,-0.32157713174819946,0.08639973402023315,-0.5253347158432007,heart_380.png
0.8219218850135803,-0.023057054728269577,-0.25151342153549194,-0.5711848735809326,0.2821415662765503,-0.45338985323905945,heart_43.png
0.8042492270469666,-0.06541004776954651,-0.14137189090251923,-0.5064800381660461,0.23858323693275452,-0.484327495098114,heart_535.png
0.9022955298423767,-0.0959036648273468,-0.15160883963108063,-0.34140846133232117,0.10522779822349548,-0.43653592467308044,heart_665.png
0.8803775310516357,0.13868075609207153,-0.17766046524047852,-0.7864034175872803,-0.10525307059288025,-0.30157628655433655,heart_957.png
0.8847178816795349,-0.17667537927627563,-0.25496190786361694,-0.563217282295227,-0.13523049652576447,-0.3888638913631439,heart_936.png
0.7579011917114258,0.04896966740489006,-0.2873481512069702,-0.5327166318893433,0.11199131608009338,-0.4938966929912567,heart_625.png
0.6824117302894592,-0.1906261444091797,-0.1322530061006546,-0.07606058567762375,-0.0230209119617939,-0.5754400491714478,heart_435.png
0.9097594618797302,-0.15174247324466705,-0.2444353848695755,-0.5318517088890076,-0.1360035240650177,-0.3609788715839386,heart_154.png
0.7213402986526489,-0.18824511766433716,-0.10364516079425812,-0.37645837664604187,0.1537475734949112,-0.6400054097175598,heart_918.png
0.7665891051292419,0.03535735607147217,-0.07071980834007263,-0.35680076479911804,0.03518111631274223,-0.5180526971817017,heart_262.png
0.7080128192901611,-0.13499107956886292,-0.1615857630968094,-0.3307582437992096,-0.11335912346839905,-0.5374928712844849,heart_412.png
0.6198935508728027,-0.12590579688549042,-0.2109166830778122,-0.48737019300460815,0.19919884204864502,-0.6309520602226257,heart_137.png
0.786285936832428,-0.3010219633579254,-0.15383224189281464,-0.46797946095466614,-0.14048659801483154,-0.4094647765159607,heart_130.png
0.8467890024185181,-0.06941568851470947,-0.11195404827594757,-0.42835733294487,0.13438476622104645,-0.5191435217857361,heart_672.png
0.9249067306518555,-0.2562267780303955,-0.17846199870109558,-0.39286938309669495,0.052567508071660995,-0.3823046386241913,heart_547.png
0.7761083841323853,0.017385166138410568,-0.2273855358362198,-0.5310359597206116,0.042417194694280624,-0.5318609476089478,heart_455.png
0.7901896834373474,-0.25367140769958496,-0.34075838327407837,-0.7040302753448486,-0.03327496722340584,-0.5348218083381653,heart_495.png
0.76158207654953,-0.1362440139055252,-0.285272479057312,-0.6785966157913208,-0.06339594721794128,-0.5385980606079102,heart_531.png
0.846303403377533,-0.04893341287970543,-0.31485486030578613,-0.6188455820083618,-0.11746615171432495,-0.40438446402549744,heart_487.png
0.6834504008293152,-0.18974706530570984,-0.15194623172283173,-0.28464218974113464,0.11587388813495636,-0.6049951910972595,heart_752.png
0.8545207381248474,-0.10302126407623291,-0.1655195653438568,-0.5123205780982971,-0.10347145795822144,-0.43871980905532837,heart_274.png
0.787432849407196,-0.1506485641002655,-0.27820301055908203,-0.3267771899700165,-0.1112319827079773,-0.5919292569160461,heart_168.png
0.8289766907691956,-0.24339988827705383,-0.15765680372714996,-0.5050022006034851,0.08802305161952972,-0.5094842314720154,heart_883.png
0.7887828946113586,0.03142640367150307,0.01763184741139412,-0.6154932975769043,0.12556132674217224,-0.35521987080574036,heart_888.png
0.9796322584152222,0.0091782845556736,-0.2839568257331848,-0.6009284257888794,-0.038645390421152115,-0.25193294882774353,heart_253.png
0.836982250213623,0.036728385835886,-0.27021586894989014,-0.4986216127872467,0.13906872272491455,-0.4289655387401581,heart_1166.png
0.8877987265586853,-0.19803598523139954,-0.19797517359256744,-0.6491737365722656,0.11102855205535889,-0.504191517829895,heart_581.png
0.7689422965049744,-0.3010269105434418,-0.275623619556427,-0.6231078505516052,0.08197693526744843,-0.5602275729179382,heart_244.png
0.8623985052108765,-0.015868868678808212,-0.23444734513759613,-0.7027966976165771,-0.04905930534005165,-0.4043806493282318,heart_1013.png
0.8712669014930725,-0.19869917631149292,-0.32592612504959106,-0.5059430599212646,-0.011170599609613419,-0.48113349080085754,heart_1014.png
0.8324652314186096,-0.07430416345596313,-0.3568946123123169,-0.4181753098964691,0.04436400160193443,-0.5811401605606079,heart_1171.png
0.8956983685493469,-0.16973546147346497,-0.2562040686607361,-0.5781086087226868,0.014443781226873398,-0.4047684371471405,heart_1043.png
0.8922474980354309,-0.08201397955417633,-0.26811665296554565,-0.470495343208313,-0.01843583956360817,-0.40879616141319275,heart_904.png
0.7628190517425537,-0.08845055103302002,-0.041389115154743195,-0.2837221622467041,-0.005036596208810806,-0.44922566413879395,heart_1154.png
0.7678459286689758,-0.005438465625047684,0.009648799896240234,-0.29090458154678345,0.05788722261786461,-0.48338353633880615,heart_1184.png
0.8495065569877625,-0.15327973663806915,-0.24817942082881927,-0.2222069501876831,-0.14035001397132874,-0.48295292258262634,heart_651.png
0.7061739563941956,-0.09690505266189575,-0.13073770701885223,-0.4091930091381073,-0.030376914888620377,-0.46662870049476624,heart_944.png
0.6615497469902039,-0.02505015954375267,-0.14840616285800934,-0.4996882975101471,0.11955492198467255,-0.5444455742835999,heart_709.png
0.9655839800834656,-0.05258623883128166,-0.4384081959724426,-0.3880075514316559,0.05514952167868614,-0.439434289932251,heart_264.png
0.6690077781677246,-0.23045986890792847,-0.13230501115322113,-0.3342851996421814,-0.11532694101333618,-0.5064171552658081,heart_652.png
0.7926830649375916,-0.12408599257469177,-0.15450748801231384,-0.6366883516311646,-0.02860299125313759,-0.46329328417778015,heart_205.png
0.4618116021156311,0.05313161388039589,-0.11754012107849121,-0.5123584270477295,-0.10133299231529236,-0.6961223483085632,heart_461.png
0.8299114108085632,-0.23851823806762695,-0.21122784912586212,-0.387673556804657,-0.1098392903804779,-0.4874287545681,heart_746.png
0.8989937901496887,-0.1825183480978012,-0.2817896008491516,-0.6827924251556396,0.03471466526389122,-0.4845709502696991,heart_640.png
0.7667520642280579,0.033741164952516556,-0.30482757091522217,-0.7783541679382324,0.15424811840057373,-0.5016353130340576,heart_638.png
0.6441634297370911,0.004159834235906601,0.12125556170940399,-0.5894624590873718,-0.022071968764066696,-0.49840614199638367,heart_657.png
